51.3991 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
51.4125 	EXP 	window1: mouseVisible = True
51.4164 	EXP 	window1: mouseVisible = True
51.4168 	EXP 	window1: mouseVisible = True
51.4179 	EXP 	window1: mouseVisible = True
51.4189 	EXP 	window1: mouseVisible = True
51.4494 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.4500 	DEBUG 	Uploading Texture Font fontname to graphics card
51.4509 	DEBUG 	Upload of Texture Font fontname complete
51.4550 	EXP 	window1: mouseVisible = True
51.4553 	EXP 	window1: mouseVisible = True
51.4570 	EXP 	window1: mouseVisible = True
51.4584 	EXP 	window1: mouseVisible = True
51.4888 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.4909 	DEBUG 	Uploading Texture Font fontname to graphics card
51.4962 	DEBUG 	Upload of Texture Font fontname complete
51.5003 	EXP 	window1: mouseVisible = True
51.5006 	EXP 	window1: mouseVisible = True
51.5019 	EXP 	window1: mouseVisible = True
51.5031 	EXP 	window1: mouseVisible = True
51.5358 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.5382 	DEBUG 	Uploading Texture Font fontname to graphics card
51.5425 	DEBUG 	Upload of Texture Font fontname complete
51.5464 	EXP 	window1: mouseVisible = True
51.5468 	EXP 	window1: mouseVisible = True
51.5480 	EXP 	window1: mouseVisible = True
51.5492 	EXP 	window1: mouseVisible = True
51.5830 	EXP 	window1: mouseVisible = True
51.5859 	EXP 	window1: mouseVisible = True
51.6794 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
51.6796 	EXP 	window1: mouseVisible = True
51.6821 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
51.6828 	EXP 	window1: mouseVisible = True
51.6831 	EXP 	window1: mouseVisible = True
51.6842 	EXP 	window1: mouseVisible = True
51.6856 	EXP 	window1: mouseVisible = True
51.7213 	EXP 	window1: mouseVisible = True
51.7216 	EXP 	window1: mouseVisible = True
51.7230 	EXP 	window1: mouseVisible = True
51.7249 	EXP 	window1: mouseVisible = True
51.7595 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7653 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7702 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7752 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7794 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7872 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7916 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7960 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
51.7966 	DEBUG 	Uploading Texture Font fontname to graphics card
51.8016 	DEBUG 	Upload of Texture Font fontname complete
51.8040 	EXP 	window1: mouseVisible = True
51.8892 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
0.0221 	EXP 	slider: autoLog = True
0.0221 	EXP 	slider: styleTweaks = []
0.0221 	EXP 	slider: styleTweaks = []
0.0221 	EXP 	slider: styleTweaks = []
0.0221 	EXP 	slider: styleTweaks = []
0.0221 	EXP 	slider: contrast = 1.0
